pop, 2400, 110
pop, 2500, 109
pop, 2500, 108
push, 4600, 109
push, 11800, 110
push, 11800, 111
push, 11900, 112
pop, 2600, 111
pop, 3400, 110
peek, 3900, 110
push, 4100, 111
peek, 2700, 111
push, 14600, 112
push, 24200, 113
push, 12800, 114
pop, 3000, 113
pop, 4300, 112
push, 11300, 113
push, 3800, 114
push, 20900, 115
peek, 2500, 115
peek, 2300, 115
pop, 2300, 114
push, 3600, 115
peek, 2300, 115
pop, 2200, 114
pop, 2100, 113
push, 10900, 114
pop, 2300, 113
push, 11800, 114
push, 3500, 115
push, 17600, 116
push, 20800, 117
peek, 2500, 117
push, 16900, 118
push, 26900, 119
push, 3400, 120
push, 3000, 121
peek, 2600, 121
pop, 4900, 120
push, 4800, 121
push, 20900, 122
pop, 2700, 121
peek, 2500, 121
peek, 3200, 121
push, 14900, 122
peek, 2500, 122
peek, 2500, 122
push, 17900, 123
push, 10500, 124
pop, 5700, 123
push, 7000, 124
push, 12600, 125
pop, 3700, 124
push, 12400, 125
peek, 3600, 125
push, 22400, 126
peek, 4900, 126
pop, 3700, 125
push, 4900, 126
pop, 3200, 125
peek, 3000, 125
push, 4800, 126
push, 21500, 127
pop, 3100, 126
push, 10200, 127
pop, 4700, 126
push, 11700, 127
push, 4900, 128
peek, 3800, 128
pop, 3700, 127
pop, 4600, 126
push, 14000, 127
pop, 4900, 126
push, 13200, 127
pop, 3600, 126
push, 12200, 127
peek, 3700, 127
pop, 3500, 126
peek, 3300, 126
push, 13200, 127
push, 5000, 128
pop, 3600, 127
peek, 3500, 127
push, 4900, 128
push, 25400, 129
push, 22300, 130
push, 22400, 131
push, 23500, 132
pop, 5500, 131
peek, 5100, 131
peek, 4200, 131
push, 17900, 132
push, 25700, 133
pop, 3900, 132
pop, 5200, 131
peek, 3800, 131
push, 5500, 132
push, 14400, 133
push, 23900, 134
push, 5900, 135
pop, 3700, 134
push, 12600, 135
push, 11300, 136
peek, 3100, 136
push, 3600, 137
pop, 3400, 136
pop, 4300, 135
peek, 3400, 135
push, 11100, 136
push, 12100, 137
pop, 3400, 136
peek, 3300, 136
push, 12000, 137
peek, 3500, 137
pop, 4800, 136
peek, 3000, 136
peek, 4200, 136
push, 13000, 137
push, 11500, 138
peek, 3400, 138
pop, 3400, 137
pop, 4500, 136
pop, 3000, 135
push, 4800, 136
pop, 3000, 135
peek, 3600, 135
pop, 3400, 134
push, 13800, 135
pop, 2800, 134
peek, 3500, 134
push, 6100, 135
pop, 3100, 134
push, 7800, 135
pop, 3400, 134
push, 6100, 135
peek, 6200, 135
peek, 3600, 135
peek, 3400, 135
pop, 3900, 134
peek, 5300, 134
push, 6100, 135
push, 13700, 136
peek, 3400, 136
push, 12100, 137
peek, 3500, 137
peek, 3300, 137
push, 5300, 138
peek, 3200, 138
push, 11700, 139
peek, 3000, 139
push, 4600, 140
pop, 3200, 139
pop, 3200, 138
pop, 3400, 137
pop, 3000, 136
pop, 3300, 135
push, 4800, 136
pop, 3200, 135
pop, 1473900, 134
pop, 4600, 133
push, 5100, 134
push, 12200, 135
push, 11800, 136
pop, 3300, 135
pop, 4100, 134
pop, 3000, 133
peek, 3800, 133
pop, 3800, 132
pop, 5100, 131
push, 13800, 132
peek, 3400, 132
push, 11600, 133
pop, 3100, 132
pop, 3000, 131
push, 11100, 132
push, 4800, 133
push, 17700, 134
push, 11700, 135
pop, 2800, 134
peek, 2600, 134
peek, 2300, 134
push, 3800, 135
peek, 3500, 135
push, 16300, 136
push, 4800, 137
push, 21200, 138
push, 4000, 139
peek, 3100, 139
pop, 3500, 138
push, 4400, 139
push, 17500, 140
push, 27600, 141
push, 25900, 142
pop, 2700, 141
push, 13100, 142
peek, 2600, 142
push, 2900, 143
pop, 2900, 142
peek, 2700, 142
push, 10600, 143
push, 10400, 144
pop, 4900, 143
push, 10200, 144
peek, 3600, 144
pop, 2500, 143
pop, 2600, 142
peek, 2500, 142
pop, 2900, 141
push, 3900, 142
push, 10900, 143
push, 20000, 144
push, 26000, 145
pop, 2900, 144
push, 9500, 145
push, 5100, 146
peek, 2800, 146
peek, 2600, 146
pop, 2700, 145
pop, 3900, 144
pop, 2700, 143
peek, 3600, 143
pop, 2800, 142
push, 10500, 143
push, 5300, 144
push, 10400, 145
peek, 2600, 145
peek, 2400, 145
peek, 2100, 145
push, 10300, 146
peek, 2500, 146
pop, 2600, 145
pop, 2900, 144
push, 12300, 145
push, 10200, 146
push, 4300, 147
push, 10800, 148
push, 16400, 149
push, 28300, 150
pop, 2800, 149
push, 5100, 150
peek, 2900, 150
push, 24100, 151
push, 22000, 152
push, 29400, 153
push, 18800, 154
peek, 3600, 154
push, 2900, 155
push, 11500, 156
peek, 4000, 156
push, 27100, 157
pop, 2900, 156
peek, 3300, 156
push, 4700, 157
push, 3200, 158
peek, 2600, 158
peek, 2400, 158
peek, 2200, 158
pop, 2700, 157
pop, 2300, 156
peek, 2200, 156
push, 4800, 157
peek, 2500, 157
push, 3500, 158
push, 27200, 159
push, 2900, 160
pop, 2400, 159
push, 10500, 160
push, 10000, 161
push, 17400, 162
peek, 2500, 162
pop, 2600, 161
push, 9800, 162
push, 2900, 163
push, 23800, 164
peek, 3000, 164
push, 27900, 165
pop, 2700, 164
peek, 2200, 164
peek, 2200, 164
peek, 2200, 164
push, 10800, 165
push, 3100, 166
push, 11700, 167
push, 2700, 168
push, 22400, 169
peek, 2200, 169
push, 2700, 170
pop, 2600, 169
push, 3900, 170
push, 3100, 171
push, 11000, 172
push, 4100, 173
pop, 2800, 172
peek, 2600, 172
push, 3700, 173
pop, 2700, 172
peek, 2900, 172
pop, 2600, 171
pop, 2600, 170
push, 11200, 171
pop, 2700, 170
peek, 2500, 170
pop, 2500, 169
push, 4400, 170
push, 18100, 171
push, 9300, 172
push, 19300, 173
push, 24800, 174
pop, 3000, 173
push, 3700, 174
push, 3200, 175
peek, 2600, 175
push, 3000, 176
push, 11600, 177
pop, 5000, 176
peek, 2700, 176
peek, 2500, 176
push, 9600, 177
push, 26500, 178
push, 3300, 179
peek, 3000, 179
peek, 2300, 179
pop, 2700, 178
push, 10500, 179
push, 10400, 180
pop, 2500, 179
pop, 2300, 178
pop, 2200, 177
pop, 2300, 176
peek, 3600, 176
pop, 2900, 175
pop, 2700, 174
push, 10000, 175
peek, 2300, 175
push, 9100, 176
push, 4300, 177
peek, 2900, 177
push, 4500, 178
peek, 2400, 178
push, 19100, 179
peek, 2500, 179
pop, 2600, 178
push, 17800, 179
pop, 2400, 178
pop, 3000, 177
push, 4200, 178
push, 10000, 179
push, 18300, 180
push, 26200, 181
pop, 2600, 180
push, 3500, 181
push, 23300, 182
peek, 2400, 182
push, 2800, 183
peek, 2900, 183
pop, 2500, 182
push, 12700, 183
peek, 2500, 183
pop, 3700, 182
peek, 2900, 182
pop, 2600, 181
push, 5600, 182
pop, 2200, 181
push, 9500, 182
pop, 2600, 181
push, 12100, 182
pop, 2200, 181
push, 9200, 182
push, 10400, 183
peek, 2400, 183
pop, 2400, 182
pop, 2300, 181
peek, 2500, 181
push, 4100, 182
pop, 2500, 181
peek, 3800, 181
peek, 2600, 181
peek, 2600, 181
peek, 2500, 181
push, 4000, 182
peek, 2800, 182
peek, 2500, 182
push, 9600, 183
pop, 3900, 182
push, 11900, 183
push, 10800, 184
push, 26900, 185
push, 25300, 186
peek, 2700, 186
push, 26400, 187
push, 26500, 188
push, 4400, 189
push, 22800, 190
pop, 2900, 189
peek, 2700, 189
push, 9200, 190
peek, 2300, 190
pop, 2400, 189
pop, 2300, 188
push, 14200, 189
peek, 2800, 189
push, 11300, 190
peek, 2400, 190
push, 22600, 191
push, 25600, 192
pop, 2800, 191
push, 10600, 192
push, 25100, 193
push, 9900, 194
push, 9400, 195
push, 25400, 196
pop, 2300, 195
pop, 2200, 194
pop, 2700, 193
push, 10100, 194
pop, 3000, 193
push, 3800, 194
push, 18000, 195
push, 10000, 196
push, 12000, 197
pop, 2200, 196
push, 19400, 197
pop, 3100, 196
pop, 2400, 195
push, 9900, 196
push, 11500, 197
push, 10000, 198
push, 10300, 199
pop, 2400, 198
pop, 2500, 197
push, 3900, 198
peek, 2400, 198
push, 16700, 199
push, 2800, 200
pop, 2300, 199
push, 9400, 200
peek, 2500, 200
push, 17800, 201
pop, 5900, 200
pop, 4300, 199
pop, 3600, 198
push, 11000, 199
peek, 2600, 199
push, 4500, 200
push, 11100, 201
push, 24700, 202
pop, 2500, 201
pop, 2200, 200
pop, 2400, 199
peek, 2400, 199
pop, 2500, 198
push, 13400, 199
peek, 2300, 199
push, 4700, 200
push, 18700, 201
pop, 2900, 200
pop, 3000, 199
push, 10800, 200
pop, 2500, 199
pop, 2400, 198
pop, 3900, 197
push, 3700, 198
push, 15900, 199
pop, 2100, 198
push, 9600, 199
peek, 2400, 199
pop, 2300, 198
pop, 2200, 197
push, 10100, 198
push, 11200, 199
peek, 2400, 199
peek, 2500, 199
pop, 2400, 198
push, 3900, 199
push, 10500, 200
push, 14800, 201
push, 19200, 202
pop, 2700, 201
peek, 2700, 201
peek, 2300, 201
pop, 2600, 200
push, 5300, 201
pop, 3100, 200
push, 4500, 201
peek, 3200, 201
push, 4000, 202
push, 29200, 203
pop, 2700, 202
pop, 2600, 201
push, 3800, 202
peek, 2500, 202
pop, 2200, 201
pop, 2200, 200
pop, 2400, 199
peek, 2700, 199
pop, 3400, 198
push, 9900, 199
pop, 2300, 198
peek, 2300, 198
pop, 2400, 197
peek, 2400, 197
peek, 2400, 197
push, 3500, 198
pop, 2300, 197
pop, 2700, 196
peek, 2500, 196
push, 5600, 197
push, 14900, 198
pop, 2400, 197
pop, 2400, 196
push, 9400, 197
pop, 2100, 196
pop, 2200, 195
pop, 2200, 194
push, 3600, 195
peek, 2400, 195
pop, 2100, 194
pop, 2200, 193
push, 3600, 194
peek, 4700, 194
peek, 2600, 194
peek, 2600, 194
push, 11700, 195
pop, 2600, 194
pop, 2500, 193
peek, 2400, 193
push, 4400, 194
push, 3600, 195
peek, 2800, 195
peek, 2400, 195
push, 11500, 196
peek, 2300, 196
push, 12700, 197
pop, 2300, 196
push, 12000, 197
push, 3600, 198
push, 14700, 199
pop, 2400, 198
pop, 2300, 197
push, 4400, 198
pop, 2200, 197
push, 10700, 198
peek, 2700, 198
peek, 2400, 198
push, 13400, 199
push, 4500, 200
push, 14500, 201
peek, 2500, 201
push, 10300, 202
push, 15500, 203
peek, 2400, 203
push, 11800, 204
push, 9600, 205
pop, 2300, 204
peek, 2500, 204
peek, 2400, 204
push, 17200, 205
push, 10900, 206
push, 23000, 207
push, 26100, 208
push, 25100, 209
pop, 2500, 208
pop, 2400, 207
push, 3700, 208
push, 5200, 209
push, 28600, 210
pop, 3300, 209
peek, 2800, 209
pop, 3200, 208
push, 21800, 209
push, 26100, 210
pop, 6100, 209
push, 11400, 210
pop, 2600, 209
pop, 2500, 208
pop, 2500, 207
push, 19100, 208
pop, 4700, 207
pop, 2500, 206
pop, 2800, 205
push, 4300, 206
push, 14700, 207
pop, 2600, 206
peek, 2700, 206
push, 3700, 207
pop, 2400, 206
pop, 5100, 205
push, 11300, 206
push, 13300, 207
pop, 2300, 206
pop, 2600, 205
peek, 2400, 205
peek, 2800, 205
push, 3700, 206
peek, 2300, 206
pop, 3300, 205
pop, 2500, 204
push, 3800, 205
push, 14400, 206
pop, 2600, 205
push, 11900, 206
pop, 4500, 205
pop, 3100, 204
push, 5500, 205
peek, 2700, 205
push, 3700, 206
pop, 2300, 205
pop, 2400, 204
push, 12500, 205
push, 5200, 206
pop, 2900, 205
peek, 2300, 205
pop, 2200, 204
pop, 2600, 203
peek, 2400, 203
pop, 5000, 202
pop, 4600, 201
peek, 3100, 201
peek, 2800, 201
push, 4200, 202
pop, 2600, 201
push, 3800, 202
pop, 2500, 201
pop, 2400, 200
push, 3800, 201
push, 12000, 202
pop, 2500, 201
push, 3800, 202
pop, 2900, 201
peek, 2400, 201
peek, 2500, 201
push, 3600, 202
pop, 2400, 201
push, 12100, 202
pop, 2300, 201
push, 3400, 202
peek, 2300, 202
push, 3700, 203
push, 10000, 204
pop, 3000, 203
pop, 2300, 202
pop, 2300, 201
peek, 2600, 201
push, 10600, 202
push, 3900, 203
push, 13000, 204
peek, 2500, 204
pop, 2700, 203
pop, 2200, 202
push, 5500, 203
pop, 2600, 202
pop, 2400, 201
peek, 3700, 201
push, 3600, 202
peek, 2400, 202
push, 11200, 203
peek, 2400, 203
pop, 2500, 202
peek, 4600, 202
peek, 3700, 202
push, 6300, 203
pop, 2800, 202
push, 12700, 203
push, 14900, 204
pop, 3000, 203
push, 11600, 204
push, 3600, 205
peek, 3100, 205
peek, 2700, 205
push, 14300, 206
pop, 2700, 205
peek, 2300, 205
pop, 2300, 204
pop, 2300, 203
push, 3900, 204
push, 13600, 205
pop, 2100, 204
pop, 2800, 203
pop, 2200, 202
peek, 2700, 202
pop, 2400, 201
pop, 2600, 200
push, 4000, 201
peek, 2600, 201
pop, 2500, 200
peek, 2500, 200
push, 3700, 201
push, 3500, 202
pop, 2500, 201
push, 3600, 202
push, 10800, 203
pop, 2300, 202
peek, 2600, 202
push, 11500, 203
push, 3800, 204
push, 5000, 205
push, 14900, 206
pop, 3500, 205
pop, 3000, 204
pop, 3300, 203
peek, 2700, 203
push, 12400, 204
peek, 2500, 204
pop, 2600, 203
peek, 2500, 203
peek, 2400, 203
push, 13800, 204
pop, 2600, 203
pop, 2700, 202
peek, 2600, 202
push, 3900, 203
pop, 3200, 202
push, 5200, 203
pop, 6800, 202
peek, 3500, 202
peek, 4200, 202
push, 5200, 203
push, 11200, 204
peek, 2400, 204
push, 14800, 205
peek, 2300, 205
pop, 3000, 204
push, 4200, 205
pop, 2400, 204
peek, 2300, 204
pop, 2400, 203
push, 4900, 204
pop, 2300, 203
push, 3900, 204
push, 13900, 205
push, 11900, 206
push, 15800, 207
push, 14200, 208
peek, 4200, 208
pop, 3000, 207
push, 67500, 208
push, 4600, 209
pop, 2200, 208
peek, 2600, 208
pop, 2200, 207
push, 13600, 208
push, 3300, 209
push, 3400, 210
push, 4700, 211
push, 25600, 212
peek, 2600, 212
pop, 3600, 211
push, 3600, 212
peek, 2400, 212
pop, 2500, 211
pop, 2300, 210
push, 11700, 211
pop, 3000, 210
peek, 2400, 210
peek, 2400, 210
push, 4700, 211
peek, 2300, 211
peek, 2300, 211
peek, 5500, 211
push, 14700, 212
pop, 3200, 211
peek, 3700, 211
push, 4600, 212
peek, 2400, 212
peek, 2300, 212
push, 14200, 213
pop, 3000, 212
push, 13800, 213
peek, 2300, 213
peek, 2300, 213
push, 12100, 214
push, 11400, 215
pop, 2500, 214
peek, 2300, 214
push, 20700, 215
peek, 3400, 215
push, 25200, 216
push, 11300, 217
push, 8200, 218
pop, 3300, 217
push, 3900, 218
peek, 2700, 218
peek, 2400, 218
pop, 2500, 217
pop, 2700, 216
push, 10200, 217
push, 3900, 218
push, 24600, 219
push, 23800, 220
push, 20600, 221
pop, 3800, 220
pop, 2700, 219
push, 15300, 220
peek, 2300, 220
push, 9200, 221
push, 22300, 222
push, 4200, 223
push, 10900, 224
push, 22000, 225
peek, 3600, 225
pop, 2800, 224
pop, 2600, 223
push, 18500, 224
push, 7400, 225
peek, 4300, 225
push, 3100, 226
push, 2900, 227
push, 25400, 228
push, 12400, 229
push, 26400, 230
push, 23400, 231
pop, 2900, 230
pop, 2600, 229
push, 17700, 230
push, 3700, 231
pop, 2300, 230
pop, 2300, 229
pop, 2200, 228
push, 3900, 229
pop, 2400, 228
peek, 2500, 228
peek, 3300, 228
push, 9900, 229
peek, 2600, 229
peek, 2900, 229
push, 17000, 230
push, 10300, 231
peek, 2600, 231
push, 16900, 232
push, 18500, 233
pop, 2600, 232
peek, 2600, 232
push, 5000, 233
push, 26100, 234
peek, 3200, 234
push, 19000, 235
push, 25400, 236
pop, 2300, 235
peek, 2300, 235
peek, 2400, 235
push, 9300, 236
pop, 2500, 235
push, 17400, 236
peek, 3300, 236
peek, 2600, 236
peek, 2900, 236
pop, 2600, 235
pop, 3800, 234
peek, 2500, 234
peek, 2400, 234
peek, 2600, 234
push, 11300, 235
pop, 2800, 234
pop, 2300, 233
push, 4100, 234
peek, 2300, 234
pop, 2300, 233
push, 11700, 234
pop, 2400, 233
pop, 2500, 232
push, 11800, 233
peek, 2400, 233
pop, 2500, 232
peek, 2200, 232
pop, 3300, 231
peek, 2400, 231
peek, 2300, 231
push, 4900, 232
push, 11600, 233
peek, 2200, 233
peek, 2300, 233
push, 16500, 234
push, 17700, 235
push, 17400, 236
pop, 2500, 235
push, 18200, 236
push, 22600, 237
pop, 2200, 236
pop, 2400, 235
push, 12300, 236
pop, 3500, 235
push, 4100, 236
pop, 2500, 235
pop, 3300, 234
push, 5500, 235
peek, 2500, 235
pop, 2900, 234
push, 3900, 235
peek, 3000, 235
pop, 2200, 234
pop, 2200, 233
pop, 2300, 232
pop, 2200, 231
pop, 2200, 230
push, 15300, 231
pop, 2300, 230
push, 3700, 231
push, 13300, 232
pop, 2400, 231
peek, 2700, 231
push, 3900, 232
push, 10300, 233
peek, 3300, 233
push, 16000, 234
pop, 2400, 233
pop, 2400, 232
push, 11400, 233
pop, 2500, 232
peek, 2400, 232
push, 5500, 233
push, 10400, 234
pop, 2500, 233
push, 3700, 234
peek, 2400, 234
push, 16600, 235
peek, 2700, 235
push, 16800, 236
push, 3600, 237
push, 27900, 238
push, 25200, 239
pop, 2400, 238
pop, 2200, 237
pop, 2100, 236
push, 17500, 237
push, 3500, 238
push, 3200, 239
peek, 2400, 239
push, 20600, 240
push, 23100, 241
push, 24000, 242
pop, 3600, 241
