, 0, 0
set_[], 800, 1
getIndexOf, 36300, 1
set_[], 800, 1
add_on_index, 35100, 2
set_=, 44300, 2
set_[], 900, 2
getIndexOf, 55800, 2
set_=, 43700, 2
set_=, 44100, 2
remove_begin, 142900, 1
set_[], 900, 1
getIndexOf, 34300, 1
remove_on_index, 33900, 0
remove_on_index, 33900, 0
remove_on_index, 33900, 0
add_on_index, 34800, 1
add_end, 33200, 2
getIndexOf, 110900, 2
set_=, 44600, 2
add_on_index, 34900, 3
set_[], 700, 3
getIndexOf, 77000, 3
set_=, 48300, 3
add_on_index, 34400, 4
set_=, 46200, 4
set_=, 42200, 4
remove_begin, 141900, 3
set_[], 800, 3
add_on_index, 37900, 4
set_[], 700, 4
set_[], 800, 4
set_=, 42400, 4
set_[], 600, 4
getIndexOf, 97900, 4
getIndexOf, 97500, 4
add_end, 144200, 5
add_end, 31700, 6
add_end, 32200, 7
remove_end, 30300, 6
set_[], 700, 6
remove_end, 30700, 5
set_=, 41700, 5
add_end, 31700, 6
add_on_index, 31500, 7
add_begin, 150100, 8
remove_begin, 149400, 7
add_end, 35700, 8
add_end, 141900, 9
add_begin, 150700, 10
add_begin, 148200, 11
set_[], 1200, 11
remove_begin, 148500, 10
remove_on_index, 143000, 9
remove_on_index, 143300, 8
set_=, 51200, 8
set_=, 46600, 8
remove_end, 37700, 7
add_begin, 158300, 8
add_end, 37400, 9
set_[], 800, 9
add_on_index, 40900, 10
set_[], 1200, 10
getIndexOf, 235800, 10
add_begin, 159900, 11
add_on_index, 36600, 12
remove_end, 36600, 11
add_on_index, 37000, 12
set_[], 700, 12
add_end, 34700, 13
set_[], 800, 13
getIndexOf, 342500, 13
set_[], 2400, 13
add_begin, 163400, 14
set_=, 55500, 14
set_[], 2200, 14
add_end, 36700, 15
getIndexOf, 336900, 15
set_[], 1100, 15
set_=, 46400, 15
set_[], 330700, 15
set_[], 900, 15
set_=, 46600, 15
remove_on_index, 144100, 14
getIndexOf, 352700, 14
getIndexOf, 323400, 14
set_[], 1000, 14
set_=, 48300, 14
set_[], 1000, 14
set_[], 1000, 14
getIndexOf, 323700, 14
add_on_index, 35800, 15
remove_on_index, 145600, 14
remove_on_index, 143000, 13
remove_on_index, 141400, 12
add_on_index, 34500, 13
add_begin, 157500, 14
set_=, 44300, 14
getIndexOf, 317800, 14
set_=, 45500, 14
set_=, 43600, 14
remove_on_index, 143200, 13
add_on_index, 32800, 14
set_[], 800, 14
remove_end, 33100, 13
remove_begin, 141500, 12
set_[], 900, 12
set_[], 700, 12
set_[], 800, 12
add_on_index, 34200, 13
add_end, 34300, 14
getIndexOf, 332800, 14
add_begin, 209500, 15
remove_end, 33400, 14
set_[], 800, 14
set_[], 700, 14
set_[], 800, 14
set_[], 800, 14
set_[], 800, 14
set_[], 700, 14
set_[], 900, 14
set_=, 47100, 14
set_[], 900, 14
remove_on_index, 147900, 13
getIndexOf, 301800, 13
set_=, 43000, 13
remove_begin, 144400, 12
set_[], 1000, 12
add_begin, 161800, 13
getIndexOf, 303500, 13
set_[], 2300, 13
set_=, 45400, 13
set_[], 700, 13
set_=, 44700, 13
set_[], 800, 13
remove_end, 33900, 12
set_[], 900, 12
set_[], 900, 12
add_end, 36800, 13
add_end, 36400, 14
remove_end, 35600, 13
add_begin, 155600, 14
remove_on_index, 144800, 13
set_=, 46300, 13
set_=, 46200, 13
set_[], 700, 13
remove_begin, 145700, 12
getIndexOf, 275300, 12
remove_on_index, 145800, 11
set_=, 44800, 11
set_[], 700, 11
getIndexOf, 252900, 11
set_=, 46100, 11
set_[], 1000, 11
set_=, 47400, 11
set_[], 800, 11
set_=, 45200, 11
remove_begin, 143900, 10
remove_on_index, 141900, 9
set_[], 800, 9
remove_begin, 140100, 8
add_end, 33400, 9
set_=, 43800, 9
set_=, 43600, 9
remove_begin, 143700, 8
add_end, 32200, 9
set_=, 43100, 9
set_[], 700, 9
set_[], 800, 9
set_[], 800, 9
set_[], 800, 9
set_=, 47100, 9
remove_end, 33300, 8
set_=, 46200, 8
set_[], 2200, 8
add_begin, 143800, 9
getIndexOf, 192300, 9
remove_on_index, 130500, 8
add_end, 28500, 9
getIndexOf, 193000, 9
getIndexOf, 194600, 9
remove_begin, 129800, 8
set_=, 39500, 8
getIndexOf, 169800, 8
getIndexOf, 171700, 8
set_=, 39100, 8
add_on_index, 34700, 9
getIndexOf, 192700, 9
getIndexOf, 249900, 9
remove_begin, 129300, 8
remove_on_index, 128900, 7
set_=, 39700, 7
set_=, 39600, 7
add_begin, 141700, 8
set_=, 39400, 8
set_[], 1100, 8
set_[], 800, 8
add_end, 30300, 9
add_on_index, 30700, 10
set_[], 600, 10
getIndexOf, 69000, 10
set_=, 37000, 10
getIndexOf, 214300, 10
remove_begin, 128900, 9
getIndexOf, 188900, 9
remove_on_index, 127000, 8
set_[], 700, 8
set_[], 500, 8
remove_on_index, 126900, 7
remove_begin, 126100, 6
add_end, 27000, 7
remove_begin, 127900, 6
add_on_index, 28800, 7
set_[], 600, 7
set_[], 600, 7
set_[], 900, 7
set_=, 41800, 7
remove_on_index, 133300, 6
add_end, 32600, 7
add_end, 31400, 8
getIndexOf, 176200, 8
remove_begin, 134200, 7
remove_on_index, 131500, 6
add_on_index, 30900, 7
set_=, 39100, 7
remove_on_index, 131200, 6
set_[], 800, 6
set_[], 900, 6
set_=, 39200, 6
add_end, 29400, 7
remove_begin, 128400, 6
remove_begin, 127800, 5
add_begin, 140700, 6
set_=, 38100, 6
set_=, 42000, 6
set_[], 600, 6
set_[], 600, 6
set_[], 800, 6
set_[], 800, 6
set_[], 800, 6
add_end, 29700, 7
set_[], 800, 7
add_end, 29900, 8
add_begin, 143600, 9
set_[], 800, 9
add_on_index, 31600, 10
remove_begin, 130800, 9
set_[], 800, 9
add_on_index, 32100, 10
set_[], 900, 10
getIndexOf, 214100, 10
add_begin, 141000, 11
remove_begin, 130600, 10
set_[], 700, 10
set_[], 700, 10
set_=, 40900, 10
remove_end, 28700, 9
remove_end, 28600, 8
set_[], 800, 8
getIndexOf, 175800, 8
getIndexOf, 174300, 8
set_[], 900, 8
remove_end, 29400, 7
remove_on_index, 127700, 6
set_[], 700, 6
remove_on_index, 129700, 5
set_=, 40300, 5
remove_end, 31100, 4
getIndexOf, 94200, 4
remove_on_index, 133900, 3
set_[], 900, 3
set_[], 900, 3
set_[], 800, 3
set_[], 800, 3
set_[], 800, 3
set_[], 1000, 3
set_=, 40600, 3
set_[], 3900, 3
getIndexOf, 69800, 3
remove_end, 29000, 2
set_[], 700, 2
set_[], 700, 2
set_=, 40900, 2
set_=, 40300, 2
set_=, 41700, 2
getIndexOf, 51200, 2
set_[], 800, 2
add_end, 29400, 3
remove_end, 31200, 2
remove_begin, 129700, 1
add_begin, 142000, 2
getIndexOf, 50500, 2
set_[], 900, 2
remove_begin, 131300, 1
set_[], 900, 1
getIndexOf, 29500, 1
set_[], 700, 1
remove_begin, 101700, 0
remove_begin, 101700, 0
add_on_index, 30100, 1
getIndexOf, 28400, 1
set_[], 700, 1
set_[], 600, 1
set_[], 600, 1
set_=, 41500, 1
add_begin, 153000, 2
set_[], 800, 2
set_=, 44200, 2
set_[], 1100, 2
remove_end, 35600, 1
add_end, 30400, 2
add_end, 33500, 3
getIndexOf, 73900, 3
set_=, 40300, 3
remove_begin, 130700, 2
set_=, 40000, 2
add_begin, 140800, 3
remove_end, 31900, 2
add_begin, 141500, 3
set_[], 800, 3
remove_on_index, 30300, 2
add_begin, 139600, 3
getIndexOf, 69400, 3
set_=, 38400, 3
set_[], 800, 3
set_[], 800, 3
add_on_index, 30600, 4
set_[], 1000, 4
remove_begin, 131400, 3
set_=, 41900, 3
set_=, 40400, 3
remove_end, 29900, 2
set_[], 1000, 2
set_=, 42000, 2
add_begin, 142900, 3
getIndexOf, 72800, 3
remove_on_index, 39000, 2
getIndexOf, 49900, 2
set_[], 2200, 2
add_end, 29500, 3
add_begin, 155900, 4
getIndexOf, 99600, 4
set_[], 800, 4
add_on_index, 29700, 5
remove_begin, 129800, 4
getIndexOf, 92200, 4
add_on_index, 31100, 5
set_=, 38900, 5
add_end, 30200, 6
set_=, 39700, 6
set_[], 700, 6
set_=, 37300, 6
set_[], 500, 6
remove_on_index, 127000, 5
remove_end, 26000, 4
set_=, 36800, 4
remove_on_index, 128700, 3
add_begin, 140100, 4
set_=, 36400, 4
set_=, 36900, 4
getIndexOf, 87200, 4
set_[], 600, 4
remove_on_index, 128500, 3
remove_begin, 129400, 2
set_=, 36100, 2
getIndexOf, 46700, 2
set_=, 36200, 2
remove_end, 27600, 1
set_=, 36100, 1
add_end, 25700, 2
set_=, 35300, 2
add_begin, 135800, 3
add_begin, 139100, 4
set_[], 1100, 4
set_[], 900, 4
add_end, 30400, 5
add_end, 30600, 6
remove_on_index, 131000, 5
set_[], 700, 5
remove_end, 29200, 4
set_=, 38000, 4
set_[], 700, 4
remove_begin, 140000, 3
set_[], 600, 3
getIndexOf, 69400, 3
getIndexOf, 68400, 3
set_[], 700, 3
getIndexOf, 68700, 3
set_=, 38800, 3
set_[], 800, 3
getIndexOf, 67900, 3
add_begin, 138500, 4
set_[], 700, 4
getIndexOf, 68500, 4
add_on_index, 27800, 5
set_[], 800, 5
add_end, 415100, 6
set_[], 900, 6
set_=, 41100, 6
add_begin, 139500, 7
add_begin, 141500, 8
set_[], 800, 8
set_=, 42000, 8
remove_begin, 130200, 7
add_begin, 139800, 8
add_end, 29600, 9
set_[], 800, 9
getIndexOf, 189600, 9
remove_end, 28500, 8
getIndexOf, 169300, 8
set_=, 37600, 8
add_begin, 142900, 9
set_=, 39300, 9
set_=, 39200, 9
set_[], 700, 9
getIndexOf, 192700, 9
set_[], 800, 9
set_[], 1000, 9
set_=, 45900, 9
remove_on_index, 134700, 8
set_=, 40300, 8
set_=, 38600, 8
getIndexOf, 170600, 8
set_=, 39100, 8
set_[], 2100, 8
set_[], 800, 8
add_end, 31300, 9
add_end, 30300, 10
set_[], 900, 10
add_end, 30000, 11
add_begin, 145000, 12
remove_end, 30900, 11
remove_end, 30100, 10
set_=, 40500, 10
set_=, 40800, 10
getIndexOf, 215600, 10
add_begin, 142500, 11
set_=, 39500, 11
remove_on_index, 130200, 10
add_begin, 140200, 11
getIndexOf, 228500, 11
set_=, 40800, 11
remove_end, 30700, 10
add_end, 30400, 11
set_[], 800, 11
add_begin, 144000, 12
add_on_index, 31600, 13
remove_on_index, 133500, 12
remove_on_index, 130500, 11
set_[], 800, 11
set_[], 900, 11
getIndexOf, 230200, 11
set_=, 43100, 11
set_=, 39300, 11
add_begin, 141100, 12
add_end, 29500, 13
set_=, 38200, 13
getIndexOf, 271300, 13
add_on_index, 30200, 14
set_[], 800, 14
getIndexOf, 296400, 14
remove_end, 27500, 13
set_=, 39100, 13
add_begin, 195300, 14
remove_on_index, 131000, 13
add_end, 29700, 14
remove_begin, 131700, 13
remove_begin, 132000, 12
add_end, 28900, 13
getIndexOf, 266400, 13
set_[], 1100, 13
set_[], 800, 13
set_[], 700, 13
getIndexOf, 272000, 13
set_[], 1400, 13
add_begin, 140400, 14
add_on_index, 30100, 15
set_[], 800, 15
set_=, 41800, 15
set_[], 700, 15
add_on_index, 32100, 16
getIndexOf, 50100, 16
remove_begin, 133500, 15
set_[], 1000, 15
set_[], 900, 15
set_[], 800, 15
getIndexOf, 313400, 15
set_[], 900, 15
remove_end, 27100, 14
remove_begin, 127300, 13
remove_on_index, 126300, 12
set_=, 35600, 12
getIndexOf, 253000, 12
add_on_index, 27200, 13
remove_begin, 127100, 12
remove_end, 26900, 11
set_=, 35900, 11
add_end, 30500, 12
set_[], 800, 12
remove_on_index, 125600, 11
remove_begin, 127000, 10
set_=, 36000, 10
set_[], 600, 10
add_end, 26900, 11
add_on_index, 26900, 12
add_end, 27700, 13
set_=, 36600, 13
add_on_index, 27400, 14
add_begin, 137600, 15
add_end, 27600, 16
set_=, 36200, 16
getIndexOf, 904700, 16
getIndexOf, 339700, 16
set_[], 2300, 16
set_[], 800, 16
set_=, 41100, 16
remove_on_index, 131100, 15
add_on_index, 30700, 16
add_on_index, 138200, 17
getIndexOf, 353100, 17
set_=, 42600, 17
set_[], 900, 17
add_begin, 140900, 18
set_=, 41300, 18
remove_on_index, 125100, 17
add_end, 31800, 18
remove_end, 31700, 17
getIndexOf, 359300, 17
set_=, 41500, 17
getIndexOf, 349700, 17
getIndexOf, 352400, 17
add_end, 29600, 18
add_on_index, 28800, 19
remove_begin, 128500, 18
add_end, 29600, 19
add_begin, 141600, 20
set_=, 38600, 20
add_begin, 150200, 21
set_[], 700, 21
set_=, 37500, 21
set_=, 37500, 21
set_[], 700, 21
add_on_index, 28700, 22
remove_begin, 130200, 21
set_[], 600, 21
set_=, 39600, 21
remove_begin, 137500, 20
remove_begin, 128100, 19
set_=, 36500, 19
set_[], 1000, 19
set_=, 361400, 19
set_=, 52100, 19
add_begin, 140700, 20
set_[], 700, 20
add_on_index, 28700, 21
set_[], 600, 21
set_[], 600, 21
remove_begin, 129700, 20
set_[], 600, 20
set_[], 900, 20
set_[], 1100, 20
add_on_index, 33300, 21
set_[], 800, 21
set_=, 41900, 21
set_=, 40900, 21
remove_end, 29800, 20
remove_end, 30900, 19
remove_begin, 132800, 18
set_=, 39500, 18
add_end, 32000, 19
remove_begin, 133800, 18
set_=, 39500, 18
remove_on_index, 130700, 17
set_[], 700, 17
set_[], 700, 17
set_=, 42000, 17
set_[], 800, 17
set_=, 40900, 17
getIndexOf, 189800, 17
add_begin, 141300, 18
add_begin, 142900, 19
set_[], 900, 19
getIndexOf, 395600, 19
set_[], 800, 19
add_end, 39100, 20
getIndexOf, 416300, 20
remove_end, 28700, 19
add_begin, 204200, 20
set_=, 39500, 20
remove_end, 29100, 19
add_begin, 145000, 20
set_[], 700, 20
getIndexOf, 411700, 20
set_=, 37600, 20
set_[], 800, 20
set_=, 38800, 20
add_end, 30100, 21
add_begin, 140300, 22
add_end, 28900, 23
set_[], 700, 23
set_[], 1100, 23
add_begin, 142700, 24
set_=, 41600, 24
add_end, 33500, 25
set_[], 800, 25
add_on_index, 32900, 26
set_[], 600, 26
set_=, 36700, 26
getIndexOf, 534900, 26
add_on_index, 27200, 27
set_[], 600, 27
remove_end, 26500, 26
add_on_index, 26600, 27
add_on_index, 27500, 28
remove_on_index, 127800, 27
remove_end, 27000, 26
add_begin, 137500, 27
add_end, 26300, 28
set_[], 500, 28
set_[], 600, 28
remove_end, 28500, 27
set_=, 36000, 27
set_=, 35500, 27
set_=, 36000, 27
set_=, 34600, 27
remove_on_index, 125200, 26
getIndexOf, 526900, 26
remove_on_index, 126200, 25
remove_end, 27000, 24
set_=, 38000, 24
remove_end, 25200, 23
set_[], 500, 23
set_[], 500, 23
set_[], 600, 23
set_=, 38400, 23
remove_begin, 125700, 22
getIndexOf, 452800, 22
add_on_index, 32500, 23
set_=, 38200, 23
set_=, 36900, 23
add_on_index, 31200, 24
set_[], 500, 24
add_end, 26000, 25
add_end, 26400, 26
set_[], 600, 26
remove_begin, 126900, 25
set_[], 500, 25
remove_on_index, 125600, 24
set_=, 37500, 24
set_=, 36600, 24
remove_begin, 125500, 23
getIndexOf, 85500, 23
set_[], 1000, 23
remove_end, 29600, 22
remove_begin, 131400, 21
set_[], 900, 21
set_[], 1000, 21
set_[], 800, 21
set_=, 43300, 21
remove_end, 30900, 20
set_=, 40000, 20
set_=, 44100, 20
remove_end, 48100, 19
remove_end, 28300, 18
getIndexOf, 426200, 18
remove_begin, 130400, 17
add_begin, 140400, 18
set_[], 700, 18
getIndexOf, 376600, 18
remove_end, 30800, 17
add_on_index, 29200, 18
set_[], 800, 18
set_=, 40500, 18
set_[], 600, 18
set_=, 37900, 18
remove_end, 29500, 17
set_=, 38500, 17
set_[], 600, 17
remove_on_index, 128900, 16
add_on_index, 30100, 17
set_=, 37700, 17
getIndexOf, 353200, 17
set_[], 900, 17
set_=, 40100, 17
add_end, 30200, 18
remove_begin, 128000, 17
set_=, 39000, 17
add_end, 28900, 18
add_on_index, 30100, 19
add_begin, 138100, 20
remove_end, 28500, 19
add_on_index, 28900, 20
set_=, 38300, 20
remove_begin, 127900, 19
set_[], 800, 19
add_begin, 140500, 20
remove_begin, 130900, 19
remove_end, 28700, 18
set_[], 800, 18
set_=, 39500, 18
set_=, 94100, 18
remove_on_index, 129100, 17
set_[], 800, 17
add_on_index, 30600, 18
remove_end, 31200, 17
getIndexOf, 350600, 17
remove_begin, 128800, 16
set_=, 38300, 16
remove_on_index, 130200, 15
getIndexOf, 148100, 15
remove_on_index, 131800, 14
add_on_index, 30000, 15
set_[], 700, 15
set_[], 700, 15
set_=, 38500, 15
set_[], 800, 15
remove_begin, 152800, 14
add_on_index, 29700, 15
remove_begin, 131800, 14
remove_begin, 130100, 13
set_[], 700, 13
add_begin, 140700, 14
add_end, 28700, 15
set_=, 38600, 15
remove_on_index, 129400, 14
remove_begin, 132800, 13
set_=, 45700, 13
set_[], 800, 13
set_[], 700, 13
getIndexOf, 291300, 13
add_on_index, 28800, 14
remove_begin, 128300, 13
remove_on_index, 130000, 12
add_on_index, 30300, 13
remove_on_index, 131000, 12
getIndexOf, 251000, 12
remove_on_index, 131100, 11
set_=, 39100, 11
add_on_index, 28000, 12
add_on_index, 29100, 13
remove_on_index, 141600, 12
set_=, 40500, 12
set_[], 1000, 12
getIndexOf, 257400, 12
getIndexOf, 671600, 12
add_end, 30500, 13
set_=, 40400, 13
remove_on_index, 131600, 12
set_[], 800, 12
set_=, 40000, 12
getIndexOf, 251500, 12
set_[], 700, 12
set_[], 900, 12
set_=, 39700, 12
set_=, 39500, 12
remove_begin, 130200, 11
set_=, 38000, 11
remove_begin, 129500, 10
add_begin, 142700, 11
remove_begin, 130000, 10
remove_begin, 722400, 9
add_begin, 141000, 10
set_[], 800, 10
add_begin, 142200, 11
getIndexOf, 231700, 11
set_[], 1000, 11
set_[], 800, 11
set_=, 39600, 11
getIndexOf, 229400, 11
add_begin, 138200, 12
add_end, 28300, 13
remove_end, 29000, 12
remove_begin, 132100, 11
add_begin, 139000, 12
set_[], 800, 12
remove_begin, 128100, 11
set_=, 37900, 11
set_[], 800, 11
set_[], 700, 11
set_[], 800, 11
set_[], 700, 11
set_=, 42000, 11
set_=, 42000, 11
remove_end, 31300, 10
add_begin, 140500, 11
remove_on_index, 128400, 10
set_[], 800, 10
set_=, 38100, 10
getIndexOf, 209900, 10
remove_end, 29800, 9
set_=, 37400, 9
add_begin, 141000, 10
remove_on_index, 128700, 9
set_[], 800, 9
set_=, 39500, 9
set_=, 41100, 9
remove_end, 27500, 8
set_[], 600, 8
set_=, 40000, 8
set_=, 39700, 8
set_=, 44100, 8
remove_end, 31200, 7
set_=, 41200, 7
getIndexOf, 156400, 7
remove_begin, 155800, 6
set_[], 1000, 6
set_[], 1100, 6
getIndexOf, 137000, 6
set_=, 40400, 6
set_=, 39800, 6
remove_begin, 133800, 5
set_[], 700, 5
set_=, 40400, 5
add_begin, 184900, 6
remove_begin, 133200, 5
set_[], 800, 5
set_=, 39800, 5
set_=, 40600, 5
remove_on_index, 129000, 4
remove_on_index, 29300, 3
getIndexOf, 70300, 3
set_=, 48000, 3
set_[], 1200, 3
set_=, 62900, 3
set_=, 44300, 3
remove_begin, 132800, 2
set_[], 1000, 2
getIndexOf, 50900, 2
set_=, 39500, 2
getIndexOf, 48500, 2
getIndexOf, 51700, 2
set_[], 1000, 2
set_=, 39400, 2
add_end, 30400, 3
add_begin, 141000, 4
set_[], 700, 4
set_[], 2400, 4
add_end, 30800, 5
set_=, 39100, 5
set_=, 38300, 5
getIndexOf, 109200, 5
set_=, 39700, 5
add_on_index, 29000, 6
set_[], 600, 6
getIndexOf, 129800, 6
set_[], 700, 6
remove_on_index, 27700, 5
remove_begin, 130000, 4
set_=, 38800, 4
set_[], 700, 4
set_[], 900, 4
remove_end, 27400, 3
remove_begin, 128000, 2
add_end, 29300, 3
add_end, 29200, 4
add_on_index, 29400, 5
remove_begin, 130900, 4
add_end, 29700, 5
set_=, 39300, 5
set_[], 900, 5
remove_on_index, 31900, 4
set_=, 37600, 4
set_[], 500, 4
set_=, 36900, 4
add_end, 27600, 5
add_on_index, 26900, 6
getIndexOf, 129800, 6
remove_begin, 128800, 5
set_=, 39500, 5
remove_end, 31800, 4
set_=, 43700, 4
set_[], 900, 4
remove_begin, 132000, 3
set_=, 40700, 3
remove_end, 29700, 2
set_[], 2000, 2
set_=, 41700, 2
set_=, 39200, 2
add_begin, 138900, 3
getIndexOf, 70700, 3
set_[], 800, 3
remove_begin, 128900, 2
add_end, 29800, 3
add_end, 30100, 4
set_[], 800, 4
add_begin, 147400, 5
set_=, 37600, 5
add_begin, 140100, 6
set_=, 41000, 6
add_end, 29900, 7
set_[], 700, 7
set_=, 41200, 7
set_[], 900, 7
remove_on_index, 132300, 6
remove_end, 30900, 5
set_[], 900, 5
set_[], 800, 5
getIndexOf, 187900, 5
set_[], 397800, 5
add_end, 39800, 6
set_=, 44200, 6
remove_end, 30100, 5
set_=, 39600, 5
set_=, 99600, 5
remove_end, 29700, 4
set_[], 900, 4
set_=, 40700, 4
getIndexOf, 90400, 4
set_=, 40400, 4
set_[], 900, 4
set_[], 800, 4
add_on_index, 30200, 5
getIndexOf, 113400, 5
set_=, 39200, 5
add_on_index, 28400, 6
set_[], 600, 6
remove_on_index, 136900, 5
add_on_index, 29100, 6
set_=, 36000, 6
getIndexOf, 129200, 6
set_=, 37300, 6
set_[], 600, 6
add_end, 28300, 7
set_[], 600, 7
set_=, 43000, 7
set_[], 700, 7
add_on_index, 30400, 8
set_[], 700, 8
getIndexOf, 204200, 8
set_[], 900, 8
getIndexOf, 170800, 8
set_[], 600, 8
getIndexOf, 151100, 8
set_=, 37000, 8
set_[], 600, 8
set_[], 600, 8
set_=, 37700, 8
add_end, 27200, 9
set_[], 700, 9
remove_end, 27500, 8
add_end, 26800, 9
remove_end, 26100, 8
set_=, 35600, 8
remove_end, 740500, 7
set_[], 900, 7
set_=, 39700, 7
set_[], 800, 7
set_=, 42100, 7
set_[], 700, 7
getIndexOf, 93100, 7
remove_end, 32800, 6
getIndexOf, 131200, 6
add_on_index, 30600, 7
add_end, 29200, 8
set_[], 900, 8
set_=, 40600, 8
remove_begin, 130300, 7
set_=, 42300, 7
set_=, 38900, 7
set_[], 900, 7
add_end, 30400, 8
remove_begin, 128700, 7
add_end, 29700, 8
add_on_index, 30000, 9
set_[], 800, 9
add_on_index, 28400, 10
set_[], 600, 10
set_=, 39700, 10
getIndexOf, 210300, 10
getIndexOf, 2955500, 10
add_end, 31300, 11
add_on_index, 30700, 12
set_=, 40400, 12
set_=, 39700, 12
remove_on_index, 129000, 11
set_[], 800, 11
set_=, 41500, 11
set_[], 800, 11
add_end, 36500, 12
set_=, 42600, 12
set_=, 40400, 12
remove_on_index, 132800, 11
remove_begin, 130500, 10
set_[], 1000, 10
set_[], 1300, 10
remove_on_index, 134000, 9
add_on_index, 34600, 10
set_=, 42700, 10
set_=, 41000, 10
add_begin, 141600, 11
add_end, 29300, 12
remove_on_index, 175500, 11
remove_on_index, 135400, 10
remove_on_index, 133800, 9
getIndexOf, 172000, 9
set_[], 1000, 9
set_=, 42900, 9
remove_end, 31600, 8
set_[], 1200, 8
set_=, 43200, 8
set_[], 1200, 8
set_[], 900, 8
getIndexOf, 171500, 8
set_=, 39200, 8
set_[], 800, 8
getIndexOf, 168100, 8
add_on_index, 31500, 9
set_=, 39100, 9
set_[], 800, 9
set_[], 700, 9
remove_on_index, 130500, 8
remove_on_index, 128200, 7
remove_begin, 127900, 6
getIndexOf, 127800, 6
set_=, 38600, 6
set_[], 600, 6
set_=, 41800, 6
add_on_index, 29000, 7
getIndexOf, 148100, 7
set_[], 700, 7
set_[], 600, 7
add_on_index, 29200, 8
set_=, 36900, 8
set_=, 39500, 8
set_[], 600, 8
set_[], 600, 8
add_begin, 137400, 9
remove_begin, 127400, 8
set_[], 600, 8
remove_begin, 135000, 7
set_[], 1700, 7
set_[], 700, 7
remove_end, 29200, 6
set_[], 700, 6
set_=, 38900, 6
set_[], 500, 6
set_[], 600, 6
set_[], 600, 6
set_=, 36600, 6
set_=, 36100, 6
set_[], 900, 6
set_=, 42400, 6
set_=, 39900, 6
set_=, 38000, 6
set_=, 35800, 6
set_=, 35700, 6
add_begin, 136600, 7
set_[], 500, 7
set_[], 500, 7
set_[], 500, 7
add_end, 27500, 8
set_[], 500, 8
set_=, 37100, 8
set_=, 36700, 8
getIndexOf, 165500, 8
remove_on_index, 126300, 7
getIndexOf, 146100, 7
getIndexOf, 151400, 7
set_=, 34800, 7
set_[], 500, 7
add_begin, 137300, 8
set_[], 600, 8
set_[], 500, 8
set_[], 600, 8
